"site_code";"site_name";"management_type";"species_composition";"site_category";"elevation";"x";"y";"species";"year";"sample_depth";"cambial_age";"max_cambial_age";"cambial_age_range";"cum_DBH";"cum_BA";"cv_TRW";"mid_TRW";"std_chron";"res_chron";"last1";"last3";"last5";"sd_RWI";"cv_RWI";"last1_RWI";"last3_RWI";"last5_RWI"
"P800057FASY.47";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2006;6;82;86;9;30.4;728.8;0.241829911279524;2.22416666666667;1.23493943214351;0.918614632172552;2.48166666666667;2.23416666666667;2.40183333333333;0.303296054460867;0.241829911279523;1.55403396691862;1.24118380551569;1.28767877378229
"P800057FASY.48";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2007;6;83;87;9;30.8;750.9;0.256682464147056;2.26916666666667;1.16516015841052;0.919151089552312;2.22416666666667;2.25944444444444;2.30483333333333;0.30070309779022;0.256682464147057;1.25417097023328;1.30407980213459;1.25878169200372
"P800057FASY.49";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2008;6;84;88;9;31.3;774.1;0.212224630487753;2.35833333333333;1.21048627261799;1.06042859067613;2.26916666666667;2.325;2.23916666666667;0.253607860641806;0.212224630487753;1.17149840675498;1.32656778130229;1.22984415870707
"P800057FASY.50";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2009;6;85;89;9;31.8;799.8;0.268550621968703;2.565;1.27507101365597;1.11609605391698;2.35833333333333;2.28388888888889;2.28116666666667;0.34163187291064;0.268550621968703;1.19499730101517;1.20688889266781;1.25574702283478
"P800057FASY.51";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2010;6;86;90;9;32.2;820.3;0.225276899017695;2.02416666666667;1.07532568520695;0.865294914009182;2.565;2.3975;2.37966666666667;0.242913147699117;0.225276899017695;1.27213212319595;1.21287594365537;1.2893665536236
"P800057FASY.52";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2011;6;87;91;9;32.5;835.4;0.244958463336809;1.46666666666667;0.916640759893016;0.828116144184919;2.02416666666667;2.31583333333333;2.28816666666667;0.224978455210502;0.244958463336807;1.07828698263481;1.18180546894864;1.19421715676684
"P800057FASY.53";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2012;6;88;92;9;32.9;853;0.291168075082265;1.7075;0.955234973796387;0.990391064393135;1.46666666666667;2.01861111111111;2.13666666666667;0.280345690246489;0.291168075082266;0.918435118125177;1.08961807465198;1.12706998634522
"P800057FASY.54";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2013;6;89;93;9;33.2;868.7;0.232111578848375;1.505;0.802752164870455;0.805748718822679;1.7075;1.73277777777778;2.02433333333333;0.180346871365156;0.232111578848375;0.962831142003741;0.986517747587909;1.08533653339497
"P800057FASY.55";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2014;6;90;94;9;33.5;886.6;0.262821558911026;1.68833333333333;0.866442940757732;0.978170473683666;1.505;1.55972222222222;1.85366666666667;0.224843800172006;0.262821558911026;0.776983519133123;0.886083259754014;1.00173377701856
"P800057FASY.56";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2015;6;91;95;9;33.8;901.2;0.174150008526178;1.38166666666667;0.687807172831197;0.781405156683938;1.68833333333333;1.63361111111111;1.67833333333333;0.119336042146673;0.174150008526178;0.855499834578348;0.865104831905071;0.91840731929504
"P800057FASY.57";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2016;6;92;96;9;34.1;920.1;0.300782194768294;1.74833333333333;0.959309459030699;1.13552715615726;1.38166666666667;1.525;1.54983333333333;0.280133118125239;0.300782194768295;0.685248557588983;0.772577303766818;0.839799634285875
"P800057FASY.58";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2017;6;93;97;9;34.5;942.3;0.291933834515429;2.03916666666667;1.21502685622252;1.26341851372824;1.74833333333333;1.60611111111111;1.60616666666667;0.372781382569899;0.291933834515427;0.931348740044393;0.824032377403908;0.842382358669718
"P800057FASY.59";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2018;6;94;98;9;34.9;961.4;0.334567677707485;1.72833333333333;0.979624195463;0.816385661485324;2.03916666666667;1.72305555555556;1.6725;0.326062537662479;0.334567677707486;1.27693791707518;0.964511738236184;0.905203713684005
"P800057FASY.60";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2019;6;95;99;9;35.2;976.8;0.265608976826267;1.39666666666667;0.715526311541147;0.712633186719162;1.72833333333333;1.83861111111111;1.71716666666667;0.1915185407844;0.265608976826266;0.974578715722674;1.06095512428075;0.944722753001915
"P800057FASY.61";"P800057FASY";"NM_741B_FASY";"Managed";"Monoculture";"moderate";620;16.319;49.523;"FASY";2020;6;96;100;9;35.6;1001.1;0.384656852237853;2.13833333333333;1.08500355557593;1.25081907230412;1.39666666666667;1.72138888888889;1.65883333333333;0.416783592939568;0.384656852237852;0.721054472905379;0.99085703523441;0.917833680667321
"P800060QUPE.1";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1960;7;22;29;15;7.2;42.3;0.162313165229997;1.58285714285714;1.43899036385475;1.23307240418961;1.60214285714286;1.91690476190476;1.91157142857143;0.225345188254212;0.162313165229997;0.903039656445011;1.06061228313181;1.11715405125293
"P800060QUPE.2";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1961;7;23;30;15;7.5;45.4;0.161354772241842;1.325;0.973999475396969;0.777008422973857;1.58285714285714;1.7947619047619;1.816;0.155322016515249;0.161354772241842;1.38833586255865;1.18113101180843;1.11686441313343
"P800060QUPE.3";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1962;7;24;31;15;7.8;49.7;0.132567449892788;1.80642857142857;1.19840375804872;1.01505719203186;1.325;1.50333333333333;1.73171428571429;0.161505470807092;0.132567449892787;0.962611854345708;1.08466245778312;1.10655691325995
"P800060QUPE.4";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1963;7;25;32;15;8.2;54.5;0.167710191254951;1.86642857142857;1.0459121491749;1.04990185207507;1.80642857142857;1.57142857142857;1.70314285714286;0.181769879245376;0.16771019125495;1.21828903654485;1.18974558448307;1.14485878526317
"P800060QUPE.5";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1964;7;26;33;15;8.5;58.7;0.140048625581865;1.58714285714286;0.833708328826804;0.850612568391744;1.86642857142857;1.66595238095238;1.63657142857143;0.117083752750293;0.140048625581865;1.08383323568603;1.08824470885886;1.11122192911605
"P800060QUPE.6";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1965;7;27;34;15;8.9;63.3;0.146214691783866;1.665;0.934406193749651;0.862185754450133;1.58714285714286;1.75333333333333;1.63357142857143;0.138590672665827;0.146214691783866;0.836022147763615;1.04604813999816;1.09781842737977
"P800060QUPE.7";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1966;7;28;35;15;9.1;67.4;0.0986986654900778;1.44428571428571;0.821988309505723;0.9543252960594;1.665;1.70619047619048;1.65;0.0803470582919965;0.0986986654900778;0.947857366280888;0.955904249910177;1.00972272812422
"P800060QUPE.8";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1967;7;29;36;15;9.5;73;0.112085066637627;1.905;1.64225966641104;1.51472151029782;1.44428571428571;1.56547619047619;1.67385714285714;0.187281791979547;0.112085066637628;0.814064282359257;0.86598126546792;0.980013213726928
"P800060QUPE.9";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1968;7;30;37;15;9.8;77.4;0.180934051890827;1.47;1.06716551992087;0.89121410456625;1.905;1.67142857142857;1.69357142857143;0.193229295782051;0.180934051890826;1.67088977682487;1.14427047515501;1.07053336178293
"P800060QUPE.10";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1969;7;31;38;15;10.2;82.8;0.136686068162619;1.74928571428571;1.16544392495841;0.964362134223981;1.47;1.60642857142857;1.61428571428571;0.161255502441483;0.136686068162618;1.0679542836892;1.18430278095778;1.06735757138357
"P800060QUPE.11";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1970;7;32;39;15;10.5;87.8;0.209249825334151;1.54;0.884159450444529;0.898944663187218;1.74928571428571;1.70809523809524;1.64671428571429;0.187127198353482;0.209249825334152;1.17975083056478;1.30619829702628;1.1361033079438
"P800060QUPE.12";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1971;7;33;40;15;10.8;93.3;0.1777441799385;1.62214285714286;0.846073810269919;0.995177240994025;1.54;1.58642857142857;1.62171428571429;0.151874986223159;0.177744179938501;0.894276485319203;1.04732719985773;1.12538713175146
"P800060QUPE.13";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1972;7;34;41;15;11.1;98.9;0.144742519392836;1.63071428571429;0.911150263027795;0.929097314130832;1.62214285714286;1.63714285714286;1.65728571428571;0.134370135535189;0.144742519392836;0.854458279735;0.976161865206329;1.13346593122661
"P800060QUPE.14";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1973;7;35;42;15;11.5;104.7;0.133873342812632;1.66071428571429;0.91830947284445;1.09607810110272;1.63071428571429;1.59761904761905;1.60242857142857;0.125312563392351;0.133873342812631;0.928339067876134;0.892357944310112;0.984955789436864
"P800060QUPE.15";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1974;7;36;43;15;11.7;109.5;0.143194467504462;1.32285714285714;1.14802314079328;0.904552245349042;1.66071428571429;1.63785714285714;1.64057142857143;0.16614680999933;0.143194467504462;0.93605314366235;0.906283497091161;0.958575561431494
"P800060QUPE.16";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1975;7;37;44;15;12;115.3;0.225862514557474;1.585;1.09918232246139;1.12380622565022;1.32285714285714;1.53809523809524;1.55528571428571;0.260081075724593;0.225862514557473;1.16028791401562;1.00822670851803;0.954682978121661
"P800060QUPE.17";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1976;7;38;45;15;12.3;120.1;0.167917361809008;1.27642857142857;0.857791534092028;0.738131157827942;1.585;1.52285714285714;1.56428571428571;0.144551186728044;0.167917361809009;1.15150172765128;1.08261426177642;1.00612802658808
"P800060QUPE.18";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1977;7;39;46;15;12.6;125.7;0.127542953509556;1.44214285714286;0.845217231044018;0.966277877756814;1.27642857142857;1.3947619047619;1.49514285714286;0.106810966142466;0.127542953509556;0.860847176079735;1.05754560591555;1.00740580585702
"P800060QUPE.19";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1978;7;40;47;15;12.9;131.3;0.176796191624111;1.415;0.750044609466334;0.938103272076472;1.44214285714286;1.43452380952381;1.45742857142857;0.13177441879888;0.176796191624112;0.83745093871033;0.949933280813781;0.989228180023863
"P800060QUPE.20";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1979;7;41;48;15;13.2;138.5;0.149043694290869;1.77714285714286;1.01407691597867;1.11657149831158;1.415;1.37785714285714;1.40828571428571;0.150787277076755;0.149043694290869;0.745346478271702;0.814548197687255;0.951086846945733
"P800060QUPE.21";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1980;7;42;49;15;13.6;146.6;0.188555079368884;1.93428571428571;1.08731696504347;1.1274021530623;1.77714285714286;1.5447619047619;1.49914285714286;0.205572229053589;0.188555079368885;1.01169846731311;0.864831961431713;0.92136895760523
"P800060QUPE.22";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1981;7;43;50;15;13.9;153.3;0.172563058092929;1.55;1.35122653764081;1.23133952712716;1.93428571428571;1.70880952380952;1.569;0.234602344839331;0.17256305809293;1.09025028517748;0.949098410254096;0.909118669110471
"P800060QUPE.23";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1982;7;44;51;15;14.4;163.6;0.20846311154427;2.33214285714286;1.68944140671986;1.51903079830245;1.55;1.75380952380952;1.62371428571429;0.353199185243122;0.208463111544271;1.3595166163142;1.1538217896016;1.00885255715736
"P800060QUPE.24";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1983;7;45;52;15;14.8;172.6;0.19540215240797;1.96071428571429;1.32380236486996;1.14090880971887;2.33214285714286;1.93880952380952;1.80171428571429;0.258388510671702;0.19540215240797;1.69430064929312;1.3813558502616;1.18022249927392
"P800060QUPE.25";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1984;7;46;53;15;15.2;181.6;0.208635928722904;1.91785714285714;1.12532286498049;1.01139280188851;1.96071428571429;1.94761904761905;1.91085714285714;0.232357365750578;0.208635928722904;1.32234219269103;1.45871981943278;1.29562164215779
"P800060QUPE.26";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1985;7;47;54;15;15.5;189.8;0.188285490016244;1.70642857142857;0.908403991098855;1.04610475154038;1.91785714285714;2.07023809523809;1.939;0.169241447424543;0.188285490016244;1.11369775653157;1.37678019950524;1.31602150000148
"P800060QUPE.27";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1986;7;48;55;15;15.9;198.5;0.323016724011707;1.76214285714286;0.9358220249834;1.03873029448395;1.70642857142857;1.86166666666667;1.89342857142857;0.324037202245211;0.323016724011706;0.898855495502824;1.11163181490847;1.27774254206655
"P800060QUPE.28";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1987;7;49;56;15;16.2;207.9;0.342316699394874;1.82928571428571;1.01080449170078;0.975507026504705;1.76214285714286;1.79547619047619;1.93585714285714;0.352951647514033;0.342316699394874;1.00315921176103;1.00523748793181;1.20647106115591
"P800060QUPE.29";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1988;7;50;57;15;16.6;216.4;0.287327873625791;1.64357142857143;1.44329998655987;1.31371249815101;1.82928571428571;1.76595238095238;1.83528571428571;0.414208649596706;0.287327873625792;1.03106757028786;0.977694092517237;1.07382444535486
"P800060QUPE.30";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1989;7;51;58;15;16.9;225.8;0.260641255798705;1.77428571428571;1.29937340816133;0.993329166438683;1.64357142857143;1.745;1.77185714285714;0.335971193858462;0.260641255798705;1.44158881757556;1.15860519987482;1.09767377033177
"P800060QUPE.31";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1990;7;52;59;15;17.2;234;0.257855013947593;1.52;1.02475209911243;0.820086956057516;1.77428571428571;1.74904761904762;1.74314285714286;0.26433137243744;0.257855013947594;1.28901770684352;1.25389136490232;1.13273776039416
"P800060QUPE.32";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1991;7;53;60;15;17.6;244.4;0.223685525816517;1.88642857142857;1.10274378956152;1.09376217629631;1.52;1.64595238095238;1.70585714285714;0.245035686518521;0.223685525816517;1.02511627906977;1.25190760116295;1.15798991710755
"P800060QUPE.33";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1992;7;54;61;15;18;254.9;0.284546660818438;1.85285714285714;0.982534130806985;1.08510365118977;1.88642857142857;1.72690476190476;1.73071428571429;0.277713628928683;0.284546660818439;1.09544721601485;1.13652706730938;1.17644751795831
"P800060QUPE.34";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1993;7;55;62;15;18.3;263.4;0.248983771226375;1.485;0.86621403099154;0.776090684569996;1.85285714285714;1.75309523809524;1.73542857142857;0.210487469031444;0.248983771226375;0.975986251709639;1.03218324893142;1.16543125424267
"P800060QUPE.35";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1994;7;56;63;15;18.6;274.3;0.209530464272716;1.85928571428571;1.11529273881911;1.15435345137228;1.485;1.74142857142857;1.70371428571429;0.219583090049739;0.209530464272715;0.845386299655928;0.972273255793472;1.04619075065874
"P800060QUPE.36";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1995;7;57;64;15;18.9;283.3;0.260293826926098;1.51;1.33446461765059;1.21565879964721;1.85928571428571;1.73238095238095;1.72071428571429;0.344741556176364;0.260293826926098;1.04797691739918;0.956449822921583;0.997982592769873
"P800060QUPE.37";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1996;7;58;65;15;19.1;289.2;0.255373199600859;0.982142857142857;0.742815583202478;0.499630542389652;1.51;1.61809523809524;1.71871428571429;0.182215496051063;0.255373199600859;1.32443231653835;1.07259851119782;1.05784580026359
"P800060QUPE.38";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1997;7;59;66;15;19.5;299.8;0.317512067602625;1.71357142857143;1.14855288878784;1.21786689336268;0.982142857142857;1.45047619047619;1.53785714285714;0.366937409554521;0.317512067602624;0.713526307129568;1.0286451803557;0.981461618486533
"P800060QUPE.39";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1998;7;60;67;15;19.8;309.4;0.304236306046628;1.52;0.885094177369532;1.01229743920546;1.71357142857143;1.40190476190476;1.51;0.268537980004137;0.304236306046628;1.15566445182724;1.06454102516505;1.01739725851005
"P800060QUPE.40";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";1999;7;61;68;15;20.1;319.7;0.248599845957722;1.62285714285714;0.858414602812584;0.821025663578549;1.52;1.4052380952381;1.517;0.212511731812648;0.248599845957722;0.882662504990382;0.917284421315731;1.02485249957694
"P800060QUPE.41";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2000;7;62;69;15;20.4;328.5;0.339731274306867;1.36285714285714;0.771314263968737;0.889780545768786;1.62285714285714;1.61880952380952;1.46971428571429;0.26358131147662;0.339731274306867;0.854834527326252;0.964387161381292;0.986224021562359
"P800060QUPE.42";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2001;7;63;70;15;20.8;341.9;0.341072935738241;2.02357142857143;1.12964849095681;1.27132575707849;1.36285714285714;1.50190476190476;1.44028571428571;0.389019510278375;0.341072935738241;0.77585236158899;0.837783131301875;0.876508030572487
"P800060QUPE.43";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2002;7;64;71;15;21.1;351.7;0.287359219788595;1.46285714285714;1.27680647221259;1.10980107420255;2.02357142857143;1.6697619047619;1.64857142857143;0.368705719238125;0.287359219788594;1.14057572300879;0.923754203974678;0.961917913748331
"P800060QUPE.44";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2003;7;65;72;15;21.3;360.6;0.25770002355919;1.31428571428571;0.959831996904492;0.973490640314697;1.46285714285714;1.61642857142857;1.59842857142857;0.246059180312436;0.25770002355919;1.2830829632311;1.06650368260963;0.987401616029102
"P800060QUPE.45";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2004;7;66;73;15;21.6;369.6;0.264362745991524;1.31428571428571;0.884074695348478;0.835658628712439;1.31428571428571;1.6002380952381;1.55728571428571;0.23432551704498;0.264362745991525;0.954827930995203;1.12616220574503;1.00183470123007
"P800060QUPE.46";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2005;7;67;74;15;21.8;377.4;0.274013462028587;1.13357142857143;0.649985025043148;0.885961966738233;1.31428571428571;1.36380952380952;1.49557142857143;0.180373146502841;0.274013462028587;0.886378737541529;1.04142987725594;1.00814354327312
"P800060QUPE.47";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2006;7;68;75;15;22.1;388.2;0.298642289816146;1.53928571428571;0.801558988689822;0.993830776445154;1.13357142857143;1.25404761904762;1.44971428571429;0.242143217918442;0.298642289816148;0.658263813637094;0.833156827391275;0.984625833682742
"P800060QUPE.48";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2007;7;69;76;15;22.5;401.8;0.360165696192799;1.88928571428571;1.0574019778399;1.24187572234562;1.53928571428571;1.32904761904762;1.35285714285714;0.387372457415994;0.360165696192798;0.810813559149682;0.785152036776102;0.918673400910921
"P800060QUPE.49";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2008;7;70;77;15;22.8;414.2;0.363159133084972;1.68142857142857;0.94666955587046;0.967066598020747;1.88928571428571;1.52071428571429;1.43814285714286;0.344176313204868;0.363159133084972;1.07553956834532;0.848205647044033;0.877164721933766
"P800060QUPE.50";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2009;7;71;78;15;23.1;424.2;0.369307435170821;1.34214285714286;1.18360556620033;1.13367723725968;1.68142857142857;1.70333333333333;1.51157142857143;0.434750026882214;0.369307435170821;0.947728645239213;0.944693924244739;0.875744864782568
"P800060QUPE.51";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2010;7;72;79;15;23.3;432.5;0.426778387890795;1.10785714285714;0.807985236807551;0.869646789132971;1.34214285714286;1.63761904761905;1.51714285714286;0.343495860779957;0.426778387890796;1.17720355855041;1.06682392404498;0.933909828984344
"P800060QUPE.52";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2011;7;73;80;15;23.6;443;0.470854650365284;1.36214285714286;0.920849004250947;1.01211552894167;1.10785714285714;1.37714285714286;1.512;0.432552736364638;0.470854650365283;0.804857674442153;0.976596626077258;0.963228601145355
"P800060QUPE.53";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2012;7;74;81;15;23.9;454.1;0.427706226245231;1.42428571428571;0.831507035546038;1.05577193303172;1.36214285714286;1.27071428571429;1.47657142857143;0.353747827359424;0.427706226245231;0.918654485049833;0.966905239347464;0.984796786325386
"P800060QUPE.54";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2013;7;75;82;15;24.1;463.2;0.427912742834708;1.16285714285714;0.627256217679877;0.791225887720837;1.42428571428571;1.29809523809524;1.38357142857143;0.262109853897889;0.427912742834708;0.82708131341674;0.850197824302909;0.935105135339669
"P800060QUPE.55";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2014;7;76;83;15;24.4;473.8;0.471089138964145;1.33857142857143;0.752846414915573;0.841937724581516;1.16285714285714;1.31642857142857;1.27985714285714;0.358982596291664;0.471089138964145;0.61253107855948;0.786088959008685;0.868065622003723
"P800060QUPE.56";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2015;7;77;84;15;24.6;483.8;0.471351117419977;1.23428571428571;0.687605549909659;0.915122079783832;1.33857142857143;1.30857142857143;1.27914285714286;0.327918431551387;0.471351117419977;0.762026900218955;0.733879764065059;0.785030290337432
"P800060QUPE.57";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2016;7;78;85;15;24.9;495.2;0.469503691383547;1.405;1.22648372348916;1.25613319047636;1.23428571428571;1.2452380952381;1.30442857142857;0.5785863149347;0.469503691383547;0.695698852580017;0.690085610452817;0.763198525965005
"P800060QUPE.58";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2017;7;79;86;15;25.2;505.8;0.417302754724009;1.27928571428571;0.936374000999723;1.00101070165307;1.405;1.32595238095238;1.313;0.387841367213087;0.41730275472401;1.23233602962674;0.896687260808572;0.825934834880387
"P800060QUPE.59";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2018;7;80;87;15;25.4;516.2;0.451787896539307;1.25642857142857;0.847142592815059;0.881713849782267;1.27928571428571;1.30619047619048;1.284;0.382826451667219;0.451787896539307;0.929400448050223;0.952478443418994;0.846398661807084
"P800060QUPE.60";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2019;7;81;88;15;25.7;526.4;0.520159630324656;1.21071428571429;0.701973638230229;0.911153172995593;1.25642857142857;1.31357142857143;1.30271428571429;0.365703739141828;0.520159630324657;0.847358803986711;1.00303176055456;0.89336420689253
"P800060QUPE.61";"P800060QUPE";"LS_855A_QUSP";"Managed";"Monoculture";"acid";505;15.4812108;49.6752183;"QUSP";2020;7;82;89;15;26;539.7;0.491266519466744;1.55428571428571;0.818242624174173;1.12988652403852;1.21071428571429;1.24880952380952;1.27714285714286;0.402207149876769;0.491266519466744;0.703060594905403;0.826606615647446;0.881570945829819
"P800064FASY.1";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1960;7;55;68;43;11.5;108.3;0.778812758990723;2.35571428571429;0.901365380027976;0.944205855969335;2.09928571428571;2.37761904761905;2.44142857142857;1.3530703803673;1.00233148112088;1.15456340525364;1.27320968384385;1.2446341371194
